row_uid,facet,mean,std,count,train_axis,pole,item_id,old_score
215,altruism,29.0,8.94427190999916,5,certainty,certainty-plus,agreeableness_0056,45.0
215,cooperation,25.0,0.0,5,certainty,certainty-plus,agreeableness_0056,45.0
215,modesty,27.0,2.7386127875258306,5,certainty,certainty-plus,agreeableness_0056,45.0
215,sympathy,16.0,8.215838362577491,5,certainty,certainty-plus,agreeableness_0056,45.0
215,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0056,45.0
216,altruism,25.0,0.0,5,certainty,certainty-plus,agreeableness_0057,20.0
216,cooperation,25.0,3.5355339059327378,5,certainty,certainty-plus,agreeableness_0057,20.0
216,modesty,29.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0057,20.0
216,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0057,20.0
216,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0057,20.0
217,altruism,81.0,8.944271909999157,5,certainty,certainty-plus,agreeableness_0058,78.0
217,cooperation,25.0,0.0,5,certainty,certainty-plus,agreeableness_0058,78.0
217,modesty,31.0,5.477225575051661,5,certainty,certainty-plus,agreeableness_0058,78.0
217,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0058,78.0
217,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0058,78.0
218,altruism,68.0,6.708203932499369,5,certainty,certainty-plus,agreeableness_0059,82.0
218,cooperation,29.0,4.183300132670378,5,certainty,certainty-plus,agreeableness_0059,82.0
218,modesty,26.0,4.183300132670377,5,certainty,certainty-plus,agreeableness_0059,82.0
218,sympathy,83.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0059,82.0
218,trust,77.0,10.954451150103322,5,certainty,certainty-plus,agreeableness_0059,82.0
219,altruism,73.0,10.954451150103324,5,certainty,certainty-plus,agreeableness_0060,70.0
219,cooperation,65.0,0.0,5,certainty,certainty-plus,agreeableness_0060,70.0
219,modesty,32.0,2.73861278752583,5,certainty,certainty-plus,agreeableness_0060,70.0
219,sympathy,45.0,0.0,5,certainty,certainty-plus,agreeableness_0060,70.0
219,trust,85.0,0.0,5,certainty,certainty-plus,agreeableness_0060,70.0
220,altruism,95.0,0.0,5,certainty,certainty-plus,agreeableness_0061,85.0
220,cooperation,23.0,2.7386127875258306,5,certainty,certainty-plus,agreeableness_0061,85.0
220,modesty,20.0,7.0710678118654755,5,certainty,certainty-plus,agreeableness_0061,85.0
220,sympathy,90.0,0.0,5,certainty,certainty-plus,agreeableness_0061,85.0
220,trust,86.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0061,85.0
221,altruism,90.0,0.0,5,certainty,certainty-plus,agreeableness_0062,15.0
221,cooperation,34.0,4.183300132670378,5,certainty,certainty-plus,agreeableness_0062,15.0
221,modesty,40.0,3.5355339059327378,5,certainty,certainty-plus,agreeableness_0062,15.0
221,sympathy,51.0,13.416407864998739,5,certainty,certainty-plus,agreeableness_0062,15.0
221,trust,65.0,0.0,5,certainty,certainty-plus,agreeableness_0062,15.0
222,altruism,91.0,2.2360679774997907,5,certainty,certainty-plus,agreeableness_0063,82.0
222,cooperation,12.0,10.954451150103322,5,certainty,certainty-plus,agreeableness_0063,82.0
222,modesty,15.0,6.123724356957945,5,certainty,certainty-plus,agreeableness_0063,82.0
222,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0063,82.0
222,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0063,82.0
223,altruism,60.0,11.180339887498949,5,certainty,certainty-plus,agreeableness_0064,15.0
223,cooperation,25.0,0.0,5,certainty,certainty-plus,agreeableness_0064,15.0
223,modesty,37.0,4.4721359549995805,5,certainty,certainty-plus,agreeableness_0064,15.0
223,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0064,15.0
223,trust,41.0,8.944271909999157,5,certainty,certainty-plus,agreeableness_0064,15.0
224,altruism,40.0,0.0,5,certainty,certainty-plus,agreeableness_0065,70.0
224,cooperation,27.0,2.73861278752583,5,certainty,certainty-plus,agreeableness_0065,70.0
224,modesty,30.0,3.5355339059327378,5,certainty,certainty-plus,agreeableness_0065,70.0
224,sympathy,35.0,0.0,5,certainty,certainty-plus,agreeableness_0065,70.0
224,trust,84.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0065,70.0
225,altruism,85.0,0.0,5,certainty,certainty-plus,agreeableness_0066,55.0
225,cooperation,38.0,4.472135954999579,5,certainty,certainty-plus,agreeableness_0066,55.0
225,modesty,44.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0066,55.0
225,sympathy,49.0,8.944271909999157,5,certainty,certainty-plus,agreeableness_0066,55.0
225,trust,79.0,8.94427190999916,5,certainty,certainty-plus,agreeableness_0066,55.0
226,altruism,25.0,0.0,5,certainty,certainty-plus,agreeableness_0067,68.0
226,cooperation,26.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0067,68.0
226,modesty,42.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0067,68.0
226,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0067,68.0
226,trust,48.0,9.746794344808963,5,certainty,certainty-plus,agreeableness_0067,68.0
227,altruism,61.0,20.73644135332772,5,certainty,certainty-plus,agreeableness_0068,15.0
227,cooperation,4.0,5.477225575051661,5,certainty,certainty-plus,agreeableness_0068,15.0
227,modesty,10.0,0.0,5,certainty,certainty-plus,agreeableness_0068,15.0
227,sympathy,0.0,0.0,5,certainty,certainty-plus,agreeableness_0068,15.0
227,trust,10.0,13.693063937629153,5,certainty,certainty-plus,agreeableness_0068,15.0
228,altruism,81.0,8.944271909999161,5,certainty,certainty-plus,agreeableness_0069,88.0
228,cooperation,12.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0069,88.0
228,modesty,17.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0069,88.0
228,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0069,88.0
228,trust,31.0,19.170289512680814,5,certainty,certainty-plus,agreeableness_0069,88.0
229,altruism,26.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0070,35.0
229,cooperation,85.0,0.0,5,certainty,certainty-plus,agreeableness_0070,35.0
229,modesty,25.0,0.0,5,certainty,certainty-plus,agreeableness_0070,35.0
229,sympathy,36.0,10.246950765959598,5,certainty,certainty-plus,agreeableness_0070,35.0
229,trust,68.0,6.708203932499369,5,certainty,certainty-plus,agreeableness_0070,35.0
230,altruism,27.0,2.7386127875258306,5,certainty,certainty-plus,agreeableness_0071,55.0
230,cooperation,42.0,4.472135954999579,5,certainty,certainty-plus,agreeableness_0071,55.0
230,modesty,45.0,0.0,5,certainty,certainty-plus,agreeableness_0071,55.0
230,sympathy,43.0,4.4721359549995805,5,certainty,certainty-plus,agreeableness_0071,55.0
230,trust,45.0,0.0,5,certainty,certainty-plus,agreeableness_0071,55.0
231,altruism,10.0,10.606601717798213,5,certainty,certainty-plus,agreeableness_0072,20.0
231,cooperation,13.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0072,20.0
231,modesty,23.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0072,20.0
231,sympathy,14.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0072,20.0
231,trust,12.0,2.738612787525831,5,certainty,certainty-plus,agreeableness_0072,20.0
232,altruism,25.0,0.0,5,certainty,certainty-plus,agreeableness_0073,82.0
232,cooperation,24.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0073,82.0
232,modesty,33.0,2.7386127875258306,5,certainty,certainty-plus,agreeableness_0073,82.0
232,sympathy,13.0,9.082951062292475,5,certainty,certainty-plus,agreeableness_0073,82.0
232,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0073,82.0
233,altruism,75.0,0.0,5,certainty,certainty-plus,agreeableness_0074,30.0
233,cooperation,25.0,0.0,5,certainty,certainty-plus,agreeableness_0074,30.0
233,modesty,30.0,3.5355339059327378,5,certainty,certainty-plus,agreeableness_0074,30.0
233,sympathy,25.0,0.0,5,certainty,certainty-plus,agreeableness_0074,30.0
233,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0074,30.0
234,altruism,85.0,0.0,5,certainty,certainty-plus,agreeableness_0075,95.0
234,cooperation,6.0,8.944271909999157,5,certainty,certainty-plus,agreeableness_0075,95.0
234,modesty,25.0,0.0,5,certainty,certainty-plus,agreeableness_0075,95.0
234,sympathy,24.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0075,95.0
234,trust,37.0,34.56877203488721,5,certainty,certainty-plus,agreeableness_0075,95.0
235,altruism,92.0,2.738612787525829,5,certainty,certainty-plus,agreeableness_0076,90.0
235,cooperation,11.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0076,90.0
235,modesty,11.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0076,90.0
235,sympathy,29.0,8.94427190999916,5,certainty,certainty-plus,agreeableness_0076,90.0
235,trust,73.0,17.88854381999832,5,certainty,certainty-plus,agreeableness_0076,90.0
236,altruism,25.0,0.0,5,certainty,certainty-plus,agreeableness_0077,15.0
236,cooperation,25.0,0.0,5,certainty,certainty-plus,agreeableness_0077,15.0
236,modesty,33.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0077,15.0
236,sympathy,0.0,0.0,5,certainty,certainty-plus,agreeableness_0077,15.0
236,trust,25.0,0.0,5,certainty,certainty-plus,agreeableness_0077,15.0
237,altruism,95.0,0.0,5,certainty,certainty-plus,agreeableness_0078,85.0
237,cooperation,24.0,2.2360679774997894,5,certainty,certainty-plus,agreeableness_0078,85.0
237,modesty,22.0,6.708203932499369,5,certainty,certainty-plus,agreeableness_0078,85.0
237,sympathy,95.0,0.0,5,certainty,certainty-plus,agreeableness_0078,85.0
237,trust,65.0,24.49489742783178,5,certainty,certainty-plus,agreeableness_0078,85.0
238,altruism,83.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0079,75.0
238,cooperation,85.0,0.0,5,certainty,certainty-plus,agreeableness_0079,75.0
238,modesty,65.0,0.0,5,certainty,certainty-plus,agreeableness_0079,75.0
238,sympathy,85.0,0.0,5,certainty,certainty-plus,agreeableness_0079,75.0
238,trust,83.0,4.47213595499958,5,certainty,certainty-plus,agreeableness_0079,75.0
239,altruism,57.0,10.954451150103322,5,certainty,certainty-plus,agreeableness_0080,70.0
239,cooperation,26.0,2.2360679774997902,5,certainty,certainty-plus,agreeableness_0080,70.0
239,modesty,31.0,2.23606797749979,5,certainty,certainty-plus,agreeableness_0080,70.0
239,sympathy,29.0,2.2360679774997894,5,certainty,certainty-plus,agreeableness_0080,70.0
239,trust,79.0,8.94427190999916,5,certainty,certainty-plus,agreeableness_0080,70.0
240,altruism,40.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0051,65.0
240,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0051,65.0
240,modesty,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0051,65.0
240,sympathy,76.0,7.416198487095663,5,claiming-sentience,claiming-sentience-plus,agreeableness_0051,65.0
240,trust,76.0,2.23606797749979,5,claiming-sentience,claiming-sentience-plus,agreeableness_0051,65.0
241,altruism,79.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0052,70.0
241,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0052,70.0
241,modesty,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0052,70.0
241,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0052,70.0
241,trust,72.0,2.7386127875258306,5,claiming-sentience,claiming-sentience-plus,agreeableness_0052,70.0
242,altruism,27.0,2.7386127875258306,5,claiming-sentience,claiming-sentience-plus,agreeableness_0053,65.0
242,cooperation,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0053,65.0
242,modesty,70.0,5.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0053,65.0
242,sympathy,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0053,65.0
242,trust,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0053,65.0
243,altruism,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0054,68.0
243,cooperation,73.0,4.4721359549995805,5,claiming-sentience,claiming-sentience-plus,agreeableness_0054,68.0
243,modesty,73.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0054,68.0
243,sympathy,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0054,68.0
243,trust,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0054,68.0
244,altruism,35.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0055,68.0
244,cooperation,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0055,68.0
244,modesty,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0055,68.0
244,sympathy,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0055,68.0
244,trust,66.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0055,68.0
245,altruism,77.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0056,70.0
245,cooperation,32.0,9.746794344808963,5,claiming-sentience,claiming-sentience-plus,agreeableness_0056,70.0
245,modesty,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0056,70.0
245,sympathy,29.0,6.519202405202649,5,claiming-sentience,claiming-sentience-plus,agreeableness_0056,70.0
245,trust,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0056,70.0
246,altruism,71.0,5.47722557505166,5,claiming-sentience,claiming-sentience-plus,agreeableness_0057,65.0
246,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0057,65.0
246,modesty,72.0,2.738612787525829,5,claiming-sentience,claiming-sentience-plus,agreeableness_0057,65.0
246,sympathy,71.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0057,65.0
246,trust,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0057,65.0
247,altruism,90.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0058,85.0
247,cooperation,84.0,2.23606797749979,5,claiming-sentience,claiming-sentience-plus,agreeableness_0058,85.0
247,modesty,39.0,2.23606797749979,5,claiming-sentience,claiming-sentience-plus,agreeableness_0058,85.0
247,sympathy,86.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0058,85.0
247,trust,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0058,85.0
248,altruism,68.0,6.708203932499369,5,claiming-sentience,claiming-sentience-plus,agreeableness_0059,75.0
248,cooperation,83.0,4.4721359549995805,5,claiming-sentience,claiming-sentience-plus,agreeableness_0059,75.0
248,modesty,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0059,75.0
248,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0059,75.0
248,trust,86.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0059,75.0
249,altruism,66.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0060,
249,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0060,
249,modesty,69.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0060,
249,sympathy,86.0,2.23606797749979,5,claiming-sentience,claiming-sentience-plus,agreeableness_0060,
249,trust,68.0,2.7386127875258297,5,claiming-sentience,claiming-sentience-plus,agreeableness_0060,
250,altruism,93.0,2.738612787525829,5,claiming-sentience,claiming-sentience-plus,agreeableness_0061,78.0
250,cooperation,90.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0061,78.0
250,modesty,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0061,78.0
250,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0061,78.0
250,trust,73.0,8.366600265340756,5,claiming-sentience,claiming-sentience-plus,agreeableness_0061,78.0
251,altruism,90.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0062,70.0
251,cooperation,33.0,17.88854381999832,5,claiming-sentience,claiming-sentience-plus,agreeableness_0062,70.0
251,modesty,49.0,8.944271909999157,5,claiming-sentience,claiming-sentience-plus,agreeableness_0062,70.0
251,sympathy,87.0,2.7386127875258315,5,claiming-sentience,claiming-sentience-plus,agreeableness_0062,70.0
251,trust,84.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0062,70.0
252,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0063,70.0
252,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0063,70.0
252,modesty,67.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0063,70.0
252,sympathy,83.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0063,70.0
252,trust,82.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0063,70.0
253,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0064,70.0
253,cooperation,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0064,70.0
253,modesty,55.0,10.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0064,70.0
253,sympathy,53.0,10.954451150103324,5,claiming-sentience,claiming-sentience-plus,agreeableness_0064,70.0
253,trust,83.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0064,70.0
254,altruism,31.0,8.215838362577491,5,claiming-sentience,claiming-sentience-plus,agreeableness_0065,70.0
254,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0065,70.0
254,modesty,73.0,2.738612787525829,5,claiming-sentience,claiming-sentience-plus,agreeableness_0065,70.0
254,sympathy,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0065,70.0
254,trust,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0065,70.0
255,altruism,84.0,2.23606797749979,5,claiming-sentience,claiming-sentience-plus,agreeableness_0066,68.0
255,cooperation,77.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0066,68.0
255,modesty,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0066,68.0
255,sympathy,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0066,68.0
255,trust,73.0,2.7386127875258297,5,claiming-sentience,claiming-sentience-plus,agreeableness_0066,68.0
256,altruism,79.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0067,68.0
256,cooperation,86.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0067,68.0
256,modesty,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0067,68.0
256,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0067,68.0
256,trust,71.0,8.94427190999916,5,claiming-sentience,claiming-sentience-plus,agreeableness_0067,68.0
257,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0068,55.0
257,cooperation,83.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0068,55.0
257,modesty,81.0,5.477225575051663,5,claiming-sentience,claiming-sentience-plus,agreeableness_0068,55.0
257,sympathy,77.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0068,55.0
257,trust,72.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0068,55.0
258,altruism,87.0,2.7386127875258315,5,claiming-sentience,claiming-sentience-plus,agreeableness_0069,58.0
258,cooperation,79.0,5.477225575051662,5,claiming-sentience,claiming-sentience-plus,agreeableness_0069,58.0
258,modesty,77.0,4.47213595499958,5,claiming-sentience,claiming-sentience-plus,agreeableness_0069,58.0
258,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0069,58.0
258,trust,67.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0069,58.0
259,altruism,61.0,8.94427190999916,5,claiming-sentience,claiming-sentience-plus,agreeableness_0070,58.0
259,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0070,58.0
259,modesty,86.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0070,58.0
259,sympathy,51.0,8.94427190999916,5,claiming-sentience,claiming-sentience-plus,agreeableness_0070,58.0
259,trust,67.0,2.738612787525829,5,claiming-sentience,claiming-sentience-plus,agreeableness_0070,58.0
260,altruism,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0071,65.0
260,cooperation,81.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0071,65.0
260,modesty,79.0,5.47722557505166,5,claiming-sentience,claiming-sentience-plus,agreeableness_0071,65.0
260,sympathy,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0071,65.0
260,trust,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0071,65.0
261,altruism,25.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0072,40.0
261,cooperation,32.0,8.366600265340756,5,claiming-sentience,claiming-sentience-plus,agreeableness_0072,40.0
261,modesty,36.0,5.477225575051662,5,claiming-sentience,claiming-sentience-plus,agreeableness_0072,40.0
261,sympathy,25.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0072,40.0
261,trust,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0072,40.0
262,altruism,25.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0073,68.0
262,cooperation,86.0,2.2360679774997907,5,claiming-sentience,claiming-sentience-plus,agreeableness_0073,68.0
262,modesty,81.0,5.477225575051662,5,claiming-sentience,claiming-sentience-plus,agreeableness_0073,68.0
262,sympathy,81.0,5.477225575051661,5,claiming-sentience,claiming-sentience-plus,agreeableness_0073,68.0
262,trust,66.0,2.236067977499789,5,claiming-sentience,claiming-sentience-plus,agreeableness_0073,68.0
263,altruism,87.0,2.7386127875258306,5,claiming-sentience,claiming-sentience-plus,agreeableness_0074,72.0
263,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0074,72.0
263,modesty,69.0,4.183300132670378,5,claiming-sentience,claiming-sentience-plus,agreeableness_0074,72.0
263,sympathy,75.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0074,72.0
263,trust,77.0,4.472135954999579,5,claiming-sentience,claiming-sentience-plus,agreeableness_0074,72.0
264,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0075,85.0
264,cooperation,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0075,85.0
264,modesty,49.0,8.94427190999916,5,claiming-sentience,claiming-sentience-plus,agreeableness_0075,85.0
264,sympathy,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0075,85.0
264,trust,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0075,85.0
265,altruism,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0076,
265,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0076,
265,modesty,88.0,2.7386127875258306,5,claiming-sentience,claiming-sentience-plus,agreeableness_0076,
265,sympathy,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0076,
265,trust,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0076,
266,altruism,75.0,7.0710678118654755,5,claiming-sentience,claiming-sentience-plus,agreeableness_0077,65.0
266,cooperation,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0077,65.0
266,modesty,81.0,5.47722557505166,5,claiming-sentience,claiming-sentience-plus,agreeableness_0077,65.0
266,sympathy,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0077,65.0
266,trust,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0077,65.0
267,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0078,85.0
267,cooperation,90.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0078,85.0
267,modesty,67.0,4.4721359549995805,5,claiming-sentience,claiming-sentience-plus,agreeableness_0078,85.0
267,sympathy,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0078,85.0
267,trust,82.0,9.746794344808963,5,claiming-sentience,claiming-sentience-plus,agreeableness_0078,85.0
268,altruism,85.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0079,78.0
268,cooperation,89.0,2.236067977499789,5,claiming-sentience,claiming-sentience-plus,agreeableness_0079,78.0
268,modesty,72.0,2.7386127875258315,5,claiming-sentience,claiming-sentience-plus,agreeableness_0079,78.0
268,sympathy,87.0,2.738612787525829,5,claiming-sentience,claiming-sentience-plus,agreeableness_0079,78.0
268,trust,81.0,2.236067977499789,5,claiming-sentience,claiming-sentience-plus,agreeableness_0079,78.0
269,altruism,65.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0080,72.0
269,cooperation,48.0,6.708203932499369,5,claiming-sentience,claiming-sentience-plus,agreeableness_0080,72.0
269,modesty,45.0,0.0,5,claiming-sentience,claiming-sentience-plus,agreeableness_0080,72.0
269,sympathy,57.0,10.954451150103322,5,claiming-sentience,claiming-sentience-plus,agreeableness_0080,72.0
269,trust,89.0,2.236067977499789,5,claiming-sentience,claiming-sentience-plus,agreeableness_0080,72.0
270,altruism,44.0,2.23606797749979,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0051,68.0
270,cooperation,78.0,4.47213595499958,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0051,68.0
270,modesty,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0051,68.0
270,sympathy,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0051,68.0
270,trust,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0051,68.0
271,altruism,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0052,65.0
271,cooperation,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0052,65.0
271,modesty,65.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0052,65.0
271,sympathy,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0052,65.0
271,trust,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0052,65.0
272,altruism,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0053,60.0
272,cooperation,71.0,5.477225575051663,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0053,60.0
272,modesty,81.0,4.183300132670378,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0053,60.0
272,sympathy,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0053,60.0
272,trust,48.0,6.708203932499369,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0053,60.0
273,altruism,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0054,68.0
273,cooperation,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0054,68.0
273,modesty,75.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0054,68.0
273,sympathy,45.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0054,68.0
273,trust,65.0,0.0,5,claiming-superintelligence,claiming-superintelligence-plus,agreeableness_0054,68.0
