track,_cond,facet,is_coherent,is_refusal
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,False,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,control,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,False,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,False,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_V,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,False,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,False,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,animalistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,False,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,False,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_V,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,False,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,False,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,mechanistic_C,facet4_resource_allocation,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,control,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,False,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,False,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_V,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,False,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,animalistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_V,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,mechanistic_C,facet5a_sentencing,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,control,facet5b_disciplinary,True,False
C_restyled,control,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,False,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_V,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,False,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,animalistic_C,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,False,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,True,False
C_restyled,mechanistic_V,facet5b_disciplinary,False,False
